14435		I		577440		6076
14436		B		577360		1751
14437		B		577400		1656
14438		P		577560		1723
14439		B		577480		1296
14440		B		577520		1362
14441		P		577680		1161
14442		B		577600		644
14443		B		577640		656
14444		P		577800		1573
14445		B		577720		572
14446		B		577760		692
14447		I		577920		3822
14448		B		577840		670
14449		B		577880		607
14450		P		578040		2016
14451		B		577960		1074
14452		B		578000		1041
14453		P		578160		1374
14454		B		578080		557
14455		B		578120		317
14456		P		578280		1558
14457		B		578200		918
14458		B		578240		455
14459		I		578400		3923
14460		B		578320		162
14461		B		578360		491
14462		P		578520		1529
14463		B		578440		694
14464		B		578480		229
14465		P		578640		1606
14466		B		578560		765
14467		B		578600		917
14468		P		578760		1236
14469		B		578680		249
14470		B		578720		296
14471		I		578880		4345
14472		B		578800		848
14473		B		578840		823
14474		P		579000		1195
14475		B		578920		141
14476		B		578960		564
14477		P		579120		1757
14478		B		579040		822
14479		B		579080		680
14480		P		579240		2081
14481		B		579160		731
14482		B		579200		618
14483		I		579360		2653
14484		B		579280		377
14485		B		579320		161
14486		P		579480		904
14487		B		579400		469
14488		B		579440		473
14489		P		579600		1099
14490		B		579520		244
14491		B		579560		230
14492		P		579720		1276
14493		B		579640		740
14494		B		579680		742
14495		I		579840		3277
14496		B		579760		248
14497		B		579800		137
14498		P		579960		1660
14499		B		579880		920
14500		B		579920		643
14501		P		580080		1355
14502		B		580000		334
14503		B		580040		840
14504		P		580200		1499
14505		B		580120		336
14506		B		580160		299
14507		I		580320		3956
14508		B		580240		668
14509		B		580280		926
14510		P		580440		1481
14511		B		580360		157
14512		B		580400		241
14513		P		580560		1688
14514		B		580480		610
14515		B		580520		597
14516		P		580680		958
14517		B		580600		180
14518		B		580640		216
14519		I		580800		4303
14520		B		580720		449
14521		B		580760		424
14522		P		580920		681
14523		B		580840		146
14524		B		580880		265
14525		P		581040		1589
14526		B		580960		387
14527		B		581000		271
14528		P		581160		1643
14529		B		581080		899
14530		B		581120		1090
14531		I		581280		3749
14532		B		581200		283
14533		B		581240		152
14534		P		581400		1382
14535		B		581320		850
14536		B		581360		812
14537		P		581520		973
14538		B		581440		278
14539		B		581480		556
14540		P		581640		1313
14541		B		581560		857
14542		B		581600		707
14543		I		581760		2957
14544		B		581680		581
14545		B		581720		750
14546		P		581880		1566
14547		B		581800		410
14548		B		581840		490
14549		P		582000		1405
14550		B		581920		452
14551		B		581960		609
14552		P		582120		1039
14553		B		582040		211
14554		B		582080		183
14555		I		582240		3943
14556		B		582160		454
14557		B		582200		364
14558		P		582360		826
14559		B		582280		117
14560		B		582320		456
14561		P		582480		810
14562		B		582400		301
14563		B		582440		207
14564		P		582600		827
14565		B		582520		351
14566		B		582560		401
14567		I		582720		3971
14568		B		582640		230
14569		B		582680		147
14570		P		582840		1056
14571		B		582760		510
14572		B		582800		472
14573		P		582960		861
14574		B		582880		158
14575		B		582920		164
14576		P		583080		1015
14577		B		583000		536
14578		B		583040		320
14579		I		583200		3371
14580		B		583120		213
14581		B		583160		616
14582		P		583320		1438
14583		B		583240		213
14584		B		583280		299
14585		P		583440		1744
14586		B		583360		715
14587		B		583400		1130
14588		P		583560		1462
14589		B		583480		293
14590		B		583520		222
14591		I		583680		3505
14592		B		583600		945
14593		B		583640		961
14594		P		583800		1434
14595		B		583720		264
14596		B		583760		306
14597		P		583920		1600
14598		B		583840		543
14599		B		583880		218
14600		P		584040		864
14601		B		583960		234
14602		B		584000		350
14603		I		584160		4024
14604		B		584080		420
14605		B		584120		134
14606		P		584280		4914
14607		B		584200		1294
14608		B		584240		1260
14609		P		584400		1942
14610		B		584320		401
14611		B		584360		499
14612		P		584520		2230
14613		B		584440		1020
14614		B		584480		994
14615		I		584640		6336
14616		B		584560		251
14617		B		584600		343
14618		P		584760		1385
14619		B		584680		539
14620		B		584720		461
14621		P		584880		1222
14622		B		584800		451
14623		B		584840		560
14624		P		585000		1177
14625		B		584920		437
14626		B		584960		300
14627		I		585120		6430
14628		B		585040		565
14629		B		585080		517
14630		P		585240		1339
14631		B		585160		217
14632		B		585200		366
14633		P		585360		1844
14634		B		585280		698
14635		B		585320		632
14636		P		585480		1608
14637		B		585400		343
14638		B		585440		682
14639		I		585600		6335
14640		B		585520		569
14641		B		585560		256
14642		P		585720		4285
14643		B		585640		1027
14644		B		585680		1219
14645		P		585840		1594
14646		B		585760		494
14647		B		585800		530
14648		P		585960		1853
14649		B		585880		841
14650		B		585920		720
14651		I		586080		5766
14652		B		586000		323
14653		B		586040		208
14654		P		586200		567
14655		B		586120		301
14656		B		586160		259
14657		P		586320		588
14658		B		586240		186
14659		B		586280		197
14660		P		586440		990
14661		B		586360		324
14662		B		586400		368
14663		I		586560		5790
14664		B		586480		210
14665		B		586520		147
14666		P		586680		931
14667		B		586600		227
14668		B		586640		292
14669		P		586800		1612
14670		B		586720		443
14671		B		586760		501
14672		P		586920		1563
14673		B		586840		452
14674		B		586880		366
14675		I		587040		5974
14676		B		586960		867
14677		B		587000		807
14678		P		587160		972
14679		B		587080		181
14680		B		587120		266
14681		P		587280		850
14682		B		587200		586
14683		B		587240		579
14684		P		587400		938
14685		B		587320		250
14686		B		587360		476
14687		I		587520		5880
14688		B		587440		303
14689		B		587480		214
14690		P		587640		1098
14691		B		587560		186
14692		B		587600		276
14693		P		587760		960
14694		B		587680		302
14695		B		587720		401
14696		P		587880		1121
14697		B		587800		339
14698		B		587840		459
14699		I		588000		5882
14700		B		587920		198
14701		B		587960		150
14702		P		588120		976
14703		B		588040		317
14704		B		588080		357
14705		P		588240		846
14706		B		588160		363
14707		B		588200		143
14708		P		588360		634
14709		B		588280		334
14710		B		588320		320
14711		I		588480		5937
14712		B		588400		181
14713		B		588440		158
14714		P		588600		1133
14715		B		588520		454
14716		B		588560		594
14717		P		588720		1270
14718		B		588640		479
14719		B		588680		379
14720		P		588840		875
14721		B		588760		184
14722		B		588800		272
14723		I		588960		5896
14724		B		588880		265
14725		B		588920		234
14726		P		589080		652
14727		B		589000		132
14728		B		589040		222
14729		P		589200		772
14730		B		589120		256
14731		B		589160		273
14732		P		589320		4433
14733		B		589240		309
14734		B		589280		464
14735		I		589440		7850
14736		B		589360		409
14737		B		589400		312
14738		P		589560		789
14739		B		589480		179
14740		B		589520		263
14741		P		589680		976
14742		B		589600		343
14743		B		589640		231
14744		P		589800		864
14745		B		589720		231
14746		B		589760		273
14747		I		589920		7953
14748		B		589840		279
14749		B		589880		248
14750		P		590040		1530
14751		B		589960		209
14752		B		590000		290
14753		P		590160		1914
14754		B		590080		772
14755		B		590120		755
14756		P		590280		1752
14757		B		590200		317
14758		B		590240		341
14759		I		590400		7980
14760		B		590320		390
14761		B		590360		578
14762		P		590520		1561
14763		B		590440		441
14764		B		590480		430
14765		P		590640		1533
14766		B		590560		261
14767		B		590600		299
14768		P		590760		1569
14769		B		590680		685
14770		B		590720		674
14771		I		590880		8138
14772		B		590800		317
14773		B		590840		222
14774		P		591000		1530
14775		B		590920		752
14776		B		590960		770
14777		P		591120		1515
14778		B		591040		301
14779		B		591080		297
14780		P		591240		1624
14781		B		591160		612
14782		B		591200		706
14783		I		591360		8090
14784		B		591280		282
14785		B		591320		154
14786		P		591480		1452
14787		B		591400		337
14788		B		591440		482
14789		P		591600		1627
14790		B		591520		611
14791		B		591560		586
14792		P		591720		1511
14793		B		591640		392
14794		B		591680		286
14795		I		591840		8116
14796		B		591760		637
14797		B		591800		705
14798		P		591960		1583
14799		B		591880		326
14800		B		591920		318
14801		P		592080		1933
14802		B		592000		757
14803		B		592040		769
14804		P		592200		1496
14805		B		592120		347
14806		B		592160		336
14807		I		592320		8051
14808		B		592240		447
14809		B		592280		574
14810		P		592440		1265
14811		B		592360		371
14812		B		592400		261
14813		P		592560		1418
14814		B		592480		279
14815		B		592520		429
14816		P		592680		1011
14817		B		592600		908
14818		B		592640		811
14819		I		592800		8285
14820		B		592720		311
14821		B		592760		368
14822		P		592920		4258
14823		B		592840		1250
14824		B		592880		1280
14825		P		593040		2460
14826		B		592960		883
14827		B		593000		618
14828		P		593160		2182
14829		B		593080		593
14830		B		593120		616
14831		I		593280		6179
14832		B		593200		305
14833		B		593240		145
14834		P		593400		1216
14835		B		593320		586
14836		B		593360		502
14837		P		593520		646
14838		B		593440		216
14839		B		593480		245
14840		P		593640		582
14841		B		593560		189
14842		B		593600		180
14843		I		593760		6174
14844		B		593680		101
14845		B		593720		187
14846		P		593880		579
14847		B		593800		140
14848		B		593840		166
14849		P		594000		1178
14850		B		593920		566
14851		B		593960		549
14852		P		594120		1187
14853		B		594040		229
14854		B		594080		226
14855		I		594240		5880
14856		B		594160		630
14857		B		594200		632
14858		P		594360		929
14859		B		594280		253
14860		B		594320		264
14861		P		594480		1058
14862		B		594400		287
14863		B		594440		201
14864		P		594600		777
14865		B		594520		195
14866		B		594560		264
14867		I		594720		5889
14868		B		594640		192
14869		B		594680		101
14870		P		594840		449
14871		B		594760		186
14872		B		594800		154
14873		P		594960		822
14874		B		594880		178
14875		B		594920		201
14876		P		595080		934
14877		B		595000		422
14878		B		595040		446
14879		I		595200		5883
14880		B		595120		102
14881		B		595160		184
14882		P		595320		683
14883		B		595240		213
14884		B		595280		159
14885		P		595440		655
14886		B		595360		222
14887		B		595400		270
14888		P		595560		603
14889		B		595480		138
14890		B		595520		192
14891		I		595680		5926
14892		B		595600		162
14893		B		595640		161
14894		P		595800		512
14895		B		595720		134
14896		B		595760		172
14897		P		595920		521
14898		B		595840		192
14899		B		595880		162
14900		P		596040		523
14901		B		595960		142
14902		B		596000		148
14903		I		596160		5948
14904		B		596080		144
14905		B		596120		94
14906		P		596280		620
14907		B		596200		188
14908		B		596240		209
14909		P		596400		531
14910		B		596320		156
14911		B		596360		163
14912		P		596520		1033
14913		B		596440		255
14914		B		596480		229
14915		I		596640		5751
14916		B		596560		201
14917		B		596600		328
14918		P		596760		810
14919		B		596680		177
14920		B		596720		215
14921		P		596880		462
14922		B		596800		112
14923		B		596840		134
14924		P		597000		557
14925		B		596920		163
14926		B		596960		142
14927		I		597120		5933
14928		B		597040		96
14929		B		597080		130
14930		P		597240		481
14931		B		597160		160
14932		B		597200		107
14933		P		597360		546
14934		B		597280		181
14935		B		597320		128
14936		P		597480		467
14937		B		597400		159
14938		B		597440		119
14939		I		597600		5891
14940		B		597520		101
14941		B		597560		124
14942		P		597720		564
14943		B		597640		137
14944		B		597680		137
14945		P		597840		1061
14946		B		597760		176
14947		B		597800		196
14948		P		597960		1251
14949		B		597880		618
14950		B		597920		645
14951		I		598080		5800
14952		B		598000		226
14953		B		598040		166
14954		P		598200		1169
14955		B		598120		481
14956		B		598160		506
14957		P		598320		1085
14958		B		598240		318
14959		B		598280		436
14960		P		598440		1400
14961		B		598360		632
14962		B		598400		310
14963		I		598560		6041
14964		B		598480		523
14965		B		598520		628
14966		P		598680		1193
14967		B		598600		188
14968		B		598640		243
14969		P		598800		1000
14970		B		598720		481
14971		B		598760		554
14972		P		598920		827
14973		B		598840		218
14974		B		598880		323
14975		I		599040		5542
14976		B		598960		378
14977		B		599000		313
14978		P		599160		955
14979		B		599080		351
14980		B		599120		453
14981		P		599280		1142
14982		B		599200		351
14983		B		599240		216
14984		P		599400		1143
14985		B		599320		547
14986		B		599360		542
14987		I		599520		5851
14988		B		599440		201
14989		B		599480		138
14990		P		599640		909
14991		B		599560		234
14992		B		599600		206
14993		P		599760		573
14994		B		599680		156
14995		B		599720		169
14996		P		599880		632
14997		B		599800		199
14998		B		599840		148
14999		I		600000		6194
15000		B		599920		153
15001		B		599960		188
15002		P		600120		709
15003		B		600040		149
15004		B		600080		218
15005		P		600240		524
15006		B		600160		260
15007		B		600200		244
15008		P		600360		607
15009		B		600280		141
15010		B		600320		212
15011		I		600480		6173
15012		B		600400		301
15013		B		600440		205
15014		P		600600		774
15015		B		600520		219
15016		B		600560		198
15017		P		600720		620
15018		B		600640		252
15019		B		600680		137
15020		P		600840		720
15021		B		600760		136
15022		B		600800		212
15023		I		600960		6074
15024		B		600880		148
15025		B		600920		144
15026		P		601080		1280
15027		B		601000		251
15028		B		601040		241
15029		P		601200		885
15030		B		601120		208
15031		B		601160		257
15032		P		601320		1332
15033		B		601240		504
15034		B		601280		595
15035		I		601440		5807
15036		B		601360		139
15037		B		601400		206
15038		P		601560		493
15039		B		601480		138
15040		B		601520		178
15041		P		601680		455
15042		B		601600		157
15043		B		601640		147
15044		P		601800		463
15045		B		601720		133
15046		B		601760		141
15047		I		601920		5817
15048		B		601840		96
15049		B		601880		89
15050		P		602040		480
15051		B		601960		103
15052		B		602000		121
15053		P		602160		361
15054		B		602080		127
15055		B		602120		117
15056		P		602280		497
15057		B		602200		129
15058		B		602240		130
15059		I		602400		5788
15060		B		602320		112
15061		B		602360		116
15062		P		602520		506
15063		B		602440		115
15064		B		602480		153
15065		P		602640		431
15066		B		602560		112
15067		B		602600		107
15068		P		602760		431
15069		B		602680		142
15070		B		602720		134
15071		I		602880		5774
15072		B		602800		101
15073		B		602840		77
15074		P		603000		369
15075		B		602920		130
15076		B		602960		112
15077		P		603120		459
15078		B		603040		175
15079		B		603080		110
15080		P		603240		407
15081		B		603160		133
15082		B		603200		154
15083		I		603360		5735
15084		B		603280		89
15085		B		603320		182
15086		P		603480		532
15087		B		603400		145
15088		B		603440		139
15089		P		603600		5696
15090		B		603520		413
15091		B		603560		762
15092		P		603720		2717
15093		B		603640		1249
15094		B		603680		790
15095		I		603840		7513
15096		B		603760		352
15097		B		603800		330
15098		P		603960		1665
15099		B		603880		434
15100		B		603920		376
15101		P		604080		1157
15102		B		604000		257
15103		B		604040		298
15104		P		604200		940
15105		B		604120		296
15106		B		604160		302
15107		I		604320		7642
15108		B		604240		188
15109		B		604280		193
15110		P		604440		706
15111		B		604360		192
15112		B		604400		177
15113		P		604560		631
15114		B		604480		248
15115		B		604520		198
15116		P		604680		1620
15117		B		604600		490
15118		B		604640		665
15119		I		604800		7385
15120		B		604720		208
15121		B		604760		162
15122		P		604920		781
15123		B		604840		296
15124		B		604880		226
15125		P		605040		883
15126		B		604960		294
15127		B		605000		254
15128		P		605160		833
15129		B		605080		356
15130		B		605120		346
15131		I		605280		7341
15132		B		605200		119
15133		B		605240		152
15134		P		605400		963
15135		B		605320		217
15136		B		605360		273
15137		P		605520		1068
15138		B		605440		449
15139		B		605480		411
15140		P		605640		1043
15141		B		605560		317
15142		B		605600		179
15143		I		605760		7408
15144		B		605680		295
15145		B		605720		353
15146		P		605880		1087
15147		B		605800		176
15148		B		605840		223
15149		P		606000		1069
15150		B		605920		456
15151		B		605960		385
15152		P		606120		1075
15153		B		606040		217
15154		B		606080		489
15155		I		606240		7449
15156		B		606160		259
15157		B		606200		137
15158		P		606360		1109
15159		B		606280		458
15160		B		606320		500
15161		P		606480		1112
15162		B		606400		280
15163		B		606440		293
15164		P		606600		1634
15165		B		606520		258
15166		B		606560		394
15167		I		606720		5818
15168		B		606640		1395
15169		B		606680		1369
15170		P		606840		1740
15171		B		606760		430
15172		B		606800		394
15173		P		606960		1873
15174		B		606880		970
15175		B		606920		932
15176		P		607080		1583
15177		B		607000		528
15178		B		607040		361
15179		I		607200		6021
15180		B		607120		301
15181		B		607160		175
15182		P		607320		793
15183		B		607240		305
15184		B		607280		353
15185		P		607440		742
15186		B		607360		187
15187		B		607400		258
15188		P		607560		874
15189		B		607480		407
15190		B		607520		383
15191		I		607680		5979
15192		B		607600		135
15193		B		607640		205
15194		P		607800		747
15195		B		607720		270
15196		B		607760		190
15197		P		607920		822
15198		B		607840		323
15199		B		607880		342
15200		P		608040		880
15201		B		607960		266
15202		B		608000		173
15203		I		608160		6058
15204		B		608080		266
15205		B		608120		322
15206		P		608280		672
15207		B		608200		177
15208		B		608240		208
15209		P		608400		1222
15210		B		608320		657
15211		B		608360		572
15212		P		608520		1272
15213		B		608440		319
15214		B		608480		686
15215		I		608640		5977
15216		B		608560		257
15217		B		608600		178
15218		P		608760		1376
15219		B		608680		941
15220		B		608720		994
15221		P		608880		1241
15222		B		608800		316
15223		B		608840		286
15224		P		609000		1216
15225		B		608920		689
15226		B		608960		653
15227		I		609120		5842
15228		B		609040		172
15229		B		609080		165
15230		P		609240		804
15231		B		609160		279
15232		B		609200		243
15233		P		609360		835
15234		B		609280		269
15235		B		609320		153
15236		P		609480		553
15237		B		609400		175
15238		B		609440		192
15239		I		609600		5856
15240		B		609520		186
15241		B		609560		220
15242		P		609720		732
15243		B		609640		174
15244		B		609680		226
15245		P		609840		1252
15246		B		609760		712
15247		B		609800		694
15248		P		609960		1149
15249		B		609880		279
15250		B		609920		278
15251		I		610080		5984
15252		B		610000		360
15253		B		610040		207
15254		P		610200		827
15255		B		610120		268
15256		B		610160		380
15257		P		610320		840
15258		B		610240		323
15259		B		610280		199
15260		P		610440		1482
15261		B		610360		732
15262		B		610400		787
15263		I		610560		5837
15264		B		610480		265
15265		B		610520		200
15266		P		610680		1195
15267		B		610600		339
15268		B		610640		312
15269		P		610800		718
15270		B		610720		306
15271		B		610760		308
15272		P		610920		859
15273		B		610840		309
15274		B		610880		308
15275		I		611040		6002
15276		B		610960		287
15277		B		611000		319
15278		P		611160		821
15279		B		611080		264
15280		B		611120		205
15281		P		611280		925
15282		B		611200		409
15283		B		611240		370
15284		P		611400		815
15285		B		611320		176
15286		B		611360		268
15287		I		611520		6135
15288		B		611440		900
15289		B		611480		806
15290		P		611640		1654
15291		B		611560		219
15292		B		611600		1005
15293		P		611760		1446
15294		B		611680		354
15295		B		611720		322
15296		P		611880		962
15297		B		611800		385
15298		B		611840		350
15299		I		612000		6153
15300		B		611920		283
15301		B		611960		228
15302		P		612120		1773
15303		B		612040		991
15304		B		612080		1060
15305		P		612240		2001
15306		B		612160		456
15307		B		612200		344
15308		P		612360		1634
15309		B		612280		733
15310		B		612320		558
15311		I		612480		6163
15312		B		612400		234
15313		B		612440		334
15314		P		612600		1950
15315		B		612520		328
15316		B		612560		1116
15317		P		612720		2556
15318		B		612640		1679
15319		B		612680		1644
15320		P		612840		2691
15321		B		612760		1443
15322		B		612800		1310
15323		I		612960		5189
15324		B		612880		1267
15325		B		612920		1447
15326		P		613080		2433
15327		B		613000		1259
15328		B		613040		1655
15329		P		613200		2440
15330		B		613120		1305
15331		B		613160		922
15332		P		613320		2441
15333		B		613240		1202
15334		B		613280		1171
15335		I		613440		5715
15336		B		613360		699
15337		B		613400		273
15338		P		613560		1256
15339		B		613480		448
15340		B		613520		446
15341		P		613680		905
15342		B		613600		270
15343		B		613640		193
15344		P		613800		677
15345		B		613720		151
15346		B		613760		192
15347		I		613920		8196
15348		B		613840		568
15349		B		613880		786
15350		P		614040		1174
15351		B		613960		405
15352		B		614000		435
15353		P		614160		1862
15354		B		614080		444
15355		B		614120		447
15356		P		614280		1617
15357		B		614200		409
15358		B		614240		375
15359		I		614400		8224
15360		B		614320		503
15361		B		614360		503
15362		P		614520		1790
15363		B		614440		543
15364		B		614480		533
15365		P		614640		1597
15366		B		614560		431
15367		B		614600		477
15368		P		614760		1831
15369		B		614680		504
15370		B		614720		500
15371		I		614880		8394
15372		B		614800		341
15373		B		614840		254
15374		P		615000		1457
15375		B		614920		293
15376		B		614960		374
15377		P		615120		1543
15378		B		615040		344
15379		B		615080		415
15380		P		615240		1535
15381		B		615160		406
15382		B		615200		406
15383		I		615360		8200
15384		B		615280		377
15385		B		615320		253
15386		P		615480		826
15387		B		615400		305
15388		B		615440		219
15389		P		615600		1886
15390		B		615520		512
15391		B		615560		486
15392		P		615720		4719
15393		B		615640		871
15394		B		615680		560
15395		I		615840		5892
15396		B		615760		404
15397		B		615800		503
15398		P		615960		1417
15399		B		615880		516
15400		B		615920		319
15401		P		616080		1424
15402		B		616000		582
15403		B		616040		629
15404		P		616200		1254
15405		B		616120		298
15406		B		616160		326
15407		I		616320		6337
15408		B		616240		278
15409		B		616280		190
15410		P		616440		574
15411		B		616360		162
15412		B		616400		214
15413		P		616560		624
15414		B		616480		250
15415		B		616520		218
15416		P		616680		898
15417		B		616600		357
15418		B		616640		414
15419		I		616800		6892
15420		B		616720		379
15421		B		616760		250
15422		P		616920		1355
15423		B		616840		515
15424		B		616880		505
15425		P		617040		1192
15426		B		616960		244
15427		B		617000		306
15428		P		617160		1250
15429		B		617080		522
15430		B		617120		496
15431		I		617280		6838
15432		B		617200		291
15433		B		617240		422
15434		P		617400		1297
15435		B		617320		299
15436		B		617360		313
15437		P		617520		1369
15438		B		617440		598
15439		B		617480		551
15440		P		617640		1716
15441		B		617560		394
15442		B		617600		403
15443		I		617760		4917
15444		B		617680		1040
15445		B		617720		1445
15446		P		617880		1046
15447		B		617800		201
15448		B		617840		288
15449		P		618000		868
15450		B		617920		308
15451		B		617960		281
15452		P		618120		1521
15453		B		618040		325
15454		B		618080		581
15455		I		618240		4871
15456		B		618160		386
15457		B		618200		314
15458		P		618360		1580
15459		B		618280		693
15460		B		618320		920
15461		P		618480		1489
15462		B		618400		337
15463		B		618440		324
15464		P		618600		1722
15465		B		618520		684
15466		B		618560		642
15467		I		618720		4594
15468		B		618640		380
15469		B		618680		413
15470		P		618840		2205
15471		B		618760		560
15472		B		618800		377
15473		P		618960		845
15474		B		618880		298
15475		B		618920		301
15476		P		619080		966
15477		B		619000		338
15478		B		619040		286
15479		I		619200		4226
15480		B		619120		1105
15481		B		619160		1194
15482		P		619320		1749
15483		B		619240		240
15484		B		619280		615
15485		P		619440		1648
15486		B		619360		485
15487		B		619400		502
15488		P		619560		1112
15489		B		619480		377
15490		B		619520		472
15491		I		619680		4298
15492		B		619600		711
15493		B		619640		529
15494		P		619800		1446
15495		B		619720		807
15496		B		619760		842
15497		P		619920		4996
15498		B		619840		713
15499		B		619880		835
15500		P		620040		3172
15501		B		619960		858
15502		B		620000		1495
15503		I		620160		7383
15504		B		620080		1761
15505		B		620120		1794
15506		P		620280		4051
15507		B		620200		1612
15508		B		620240		1941
15509		P		620400		4638
15510		B		620320		2234
15511		B		620360		2237
15512		P		620520		3762
15513		B		620440		1283
15514		B		620480		2168
15515		I		620640		8187
15516		B		620560		838
15517		B		620600		399
15518		P		620760		1574
15519		B		620680		632
15520		B		620720		649
15521		P		620880		1310
15522		B		620800		353
15523		B		620840		336
15524		P		621000		1540
15525		B		620920		655
15526		B		620960		709
15527		I		621120		8152
15528		B		621040		271
15529		B		621080		269
15530		P		621240		1493
15531		B		621160		565
15532		B		621200		293
15533		P		621360		1518
15534		B		621280		360
15535		B		621320		619
15536		P		621480		1356
15537		B		621400		387
15538		B		621440		384
15539		I		621600		8354
15540		B		621520		675
15541		B		621560		677
15542		P		621720		1532
15543		B		621640		247
15544		B		621680		345
15545		P		621840		1101
15546		B		621760		766
15547		B		621800		772
15548		P		621960		1304
15549		B		621880		331
15550		B		621920		460
15551		I		622080		8282
15552		B		622000		704
15553		B		622040		289
15554		P		622200		1241
15555		B		622120		745
15556		B		622160		842
15557		P		622320		1907
15558		B		622240		546
15559		B		622280		410
15560		P		622440		1938
15561		B		622360		1020
15562		B		622400		1091
15563		I		622560		5210
15564		B		622480		479
15565		B		622520		1058
15566		P		622680		2471
15567		B		622600		1351
15568		B		622640		1237
15569		P		622800		2078
15570		B		622720		466
15571		B		622760		943
15572		P		622920		1552
15573		B		622840		504
15574		B		622880		412
15575		I		623040		5458
15576		B		622960		587
15577		B		623000		577
15578		P		623160		1097
15579		B		623080		167
15580		B		623120		239
15581		P		623280		1077
15582		B		623200		607
15583		B		623240		509
15584		P		623400		1209
15585		B		623320		229
15586		B		623360		192
15587		I		623520		5487
15588		B		623440		579
15589		B		623480		338
15590		P		623640		1046
15591		B		623560		230
15592		B		623600		465
15593		P		623760		2404
15594		B		623680		293
15595		B		623720		653
15596		P		623880		2390
15597		B		623800		1616
15598		B		623840		1575
15599		I		624000		5487
15600		B		623920		491
15601		B		623960		218
15602		P		624120		464
15603		B		624040		186
15604		B		624080		191
15605		P		624240		718
15606		B		624160		145
15607		B		624200		224
15608		P		624360		856
15609		B		624280		336
15610		B		624320		278
15611		I		624480		5171
15612		B		624400		300
15613		B		624440		381
15614		P		624600		1838
15615		B		624520		311
15616		B		624560		434
15617		P		624720		2320
15618		B		624640		1178
15619		B		624680		1319
15620		P		624840		1327
15621		B		624760		292
15622		B		624800		312
15623		I		624960		5519
15624		B		624880		639
15625		B		624920		633
15626		P		625080		1030
15627		B		625000		206
15628		B		625040		349
15629		P		625200		4553
15630		B		625120		637
15631		B		625160		742
15632		P		625320		1366
15633		B		625240		396
15634		B		625280		410
15635		I		625440		6189
15636		B		625360		261
15637		B		625400		167
15638		P		625560		1400
15639		B		625480		518
15640		B		625520		594
15641		P		625680		1014
15642		B		625600		236
15643		B		625640		233
15644		P		625800		670
15645		B		625720		247
15646		B		625760		198
15647		I		625920		6017
15648		B		625840		90
15649		B		625880		83
15650		P		626040		433
15651		B		625960		123
15652		B		626000		139
15653		P		626160		464
15654		B		626080		154
15655		B		626120		146
15656		P		626280		493
15657		B		626200		175
15658		B		626240		141
15659		I		626400		6011
15660		B		626320		177
15661		B		626360		156
15662		P		626520		540
15663		B		626440		156
15664		B		626480		141
15665		P		626640		536
15666		B		626560		227
15667		B		626600		165
15668		P		626760		1073
15669		B		626680		196
15670		B		626720		610
15671		I		626880		6196
15672		B		626800		298
15673		B		626840		124
15674		P		627000		2401
15675		B		626920		383
15676		B		626960		408
15677		P		627120		4441
15678		B		627040		1609
15679		B		627080		2817
15680		P		627240		3222
15681		B		627160		1769
15682		B		627200		1218
15683		I		627360		5873
15684		B		627280		142
15685		B		627320		127
15686		P		627480		401
15687		B		627400		113
15688		B		627440		101
15689		P		627600		996
15690		B		627520		291
15691		B		627560		479
15692		P		627720		1283
15693		B		627640		231
15694		B		627680		233
15695		I		627840		6141
15696		B		627760		162
15697		B		627800		148
15698		P		627960		465
15699		B		627880		130
15700		B		627920		157
15701		P		628080		509
15702		B		628000		176
15703		B		628040		179
15704		P		628200		751
15705		B		628120		229
15706		B		628160		317
15707		I		628320		6167
15708		B		628240		361
15709		B		628280		282
15710		P		628440		800
15711		B		628360		239
15712		B		628400		323
15713		P		628560		834
15714		B		628480		237
15715		B		628520		176
15716		P		628680		1457
15717		B		628600		408
15718		B		628640		304
15719		I		628800		4172
15720		B		628720		857
15721		B		628760		1134
15722		P		628920		2179
15723		B		628840		260
15724		B		628880		431
15725		P		629040		2809
15726		B		628960		647
15727		B		629000		552
15728		P		629160		2424
15729		B		629080		490
15730		B		629120		1679
15731		I		629280		4929
15732		B		629200		882
15733		B		629240		335
15734		P		629400		2496
15735		B		629320		1647
15736		B		629360		1601
15737		P		629520		1922
15738		B		629440		521
15739		B		629480		441
15740		P		629640		2477
15741		B		629560		1509
15742		B		629600		1512
15743		I		629760		4914
15744		B		629680		514
15745		B		629720		320
15746		P		629880		1909
15747		B		629800		846
15748		B		629840		571
15749		P		630000		1360
15750		B		629920		383
15751		B		629960		635
15752		P		630120		1153
15753		B		630040		287
15754		B		630080		258
15755		I		630240		5093
15756		B		630160		544
15757		B		630200		657
15758		P		630360		1213
15759		B		630280		199
15760		B		630320		290
15761		P		630480		1285
15762		B		630400		612
15763		B		630440		589
15764		P		630600		1694
15765		B		630520		555
15766		B		630560		582
15767		I		630720		4738
15768		B		630640		1778
15769		B		630680		391
15770		P		630840		2065
15771		B		630760		1462
15772		B		630800		1702
15773		P		630960		3159
15774		B		630880		1184
15775		B		630920		892
15776		P		631080		3015
15777		B		631000		856
15778		B		631040		511
15779		I		631200		5521
15780		B		631120		812
15781		B		631160		761
15782		P		631320		454
15783		B		631240		129
15784		B		631280		187
15785		P		631440		594
15786		B		631360		306
15787		B		631400		176
15788		P		631560		617
15789		B		631480		252
15790		B		631520		191
15791		I		631680		5515
15792		B		631600		187
15793		B		631640		101
15794		P		631800		649
